,hoard_id,name,startDate,endDate,type_find,hoard?,excavation?,single?,num_coins,num_known_coins,num_unknown_coins,year_found,year_end_found,comments,lat,long,certainty,owner,created,imported
82,616,PAS: Parwich 616,260.0,402.0,AC_Excavated,hoard,excav,,80.0,80,0,1849.0,1849.0,"On 9th August, we examined remains of tumulus in plantation on summit of Saint's Hill, near Parwich, which has been destroyed by getting stone for walls enclosing the plantation, when about 80 small brass coins of later Roman emperors were found scattered about the barrow."" T. Bateman. 1861. Ten Years? diggings in Celtic and Saxon grave hills, in the Counties of Derby, Stafford, and York, from 1848 to 1858, with some notices of some former discoveres hitherto unpublished and remarks on the crania and pottery from the mounds. London: John Russell Smith, 61",53.091703357674156,-1.7210135145899836,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
83,617,PAS: Ketteringham 617,260.0,402.0,AC_Excavated,hoard,excav,,12.0,0,12,1908.0,1908.0,"On 22 April 1908, there was exhibited to the British Numismatic Society by ""William Charlton - 12 Roman minimi found in a tumulus at Ketteringham, Co. Norfolk. BNJ 1908. 5: 430. ""Minimi"" (""Theodosian""?).",52.58495271626184,1.2061879105153683,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
84,618,PAS: Housesteads (hoard 3) 618,275.0,402.0,AC_Excavated,hoard,excav,,1.0,0,1,1974.0,1981.0,"Hoard 3 from Housesteads. Brickstock and Casey in Rushworth ed. 2009, 375-6 describe hoard:""from the 1974-81 excavations, & now missing, is recorded from just west of the interval tower at eastern end of the North Rampart (H20:7:2; SF No. 5637). The surviving description speaks of 'a purse (very black soil) & bronze slivers = minimissimi.' The term 'minimissimi' is an unfortunate one, dating to a period when archaeologists evinced the notion that very small coins were of very late date... Lacking further information, Hoard 3 can be assigned only to late 3rd or mid- to late 4th C. Of the above categories, the most common is the first (AD 273-86), & such a date would be largely consistent with limited evidence for chalet construction in Buildings XIII and XIV nearby. A further leather purse (SF No. 7394) is recorded from the same context (H20:7:2), though, with no record of coins found in association with it, it is possible that this represents a duplication in the finds record.""",55.01392659463866,-2.329299087352559,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
85,620,PAS: Castle Combe 620,260.0,402.0,AC_Excavated,hoard,excav,,300.0,300,0,1825.0,1826.0,"Hoard of 300 brass coins, also stone relief of a hunter spearing deer found 1825/6, perhaps an altar to Diana. 182 coins in Devizes Museum, some from this site. A manuscript notebook by William Newman a surgeon; and George Poulett Scrope in  history of Castle Combe, says that 'in field called 'The Plain', Colt Hoare, William Crocker and Newman found a Roman villa. Pennant stone and pottery found in great abundance. The 1841 tithe map of Castle Combe shows field called 'The Plain' covered R-B settlement site ST87NW307 & it is poss. that this was ?villa? referred to by Scrope et al; or villa in plantation was outlying building connected to settlement. Moorhead (2001, 98) believes that the majority of 182 coins in Devizes Museum with the provenance ""Castle Combe (1825) and North Wraxall villa (1859-60)"" come from this hoard. The villa coins are described by Scrope (1860, 161) as consisting of a brass of Trajan and coins of the House of Constantine and Valens.",51.48990600441626,-2.237600599516642,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
86,621,PAS: Andover (Clanville) 621,260.0,402.0,AC_Excavated,hoard,excav,,6.0,0,6,1897.0,1897.0,"Roman villa discovered in 1897 when ploughing revealed Roman floor levels. Excavs revealed large courtyard 60m by 45m with detached wings on 3 sides. The W of these was 29m long & 16m wide, an aisled house with mosaic floors & 2 rooms with hypocausts. To N of courtyard an irregular building 55m long & 12m wide. E side of complex not fully excav., but was building 33m by 12m) with some mosaic floors & at least one room heated by hypocaust. ?there was found in E wing a large urn of ordinary black ware, 2 feet in height, buried upright in ground, & covered with large flanged tile, which had been crushed down into mouth of jar, by pressure from above, prob. by plough. Six small bronze Roman coins were found in it, mostly adhering to its sides, part perhaps of a large hoard which had been discovered & removed."" G.H. Engleheart, Archaeologia 56 (1898), 1-6.",51.23906650825218,-1.550918934292788,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
87,622,PAS: Steyning 622,260.0,402.0,AC_Excavated,hoard,excav,,50.0,50,0,1826.0,1826.0,"In 1826, during removal of a barrow, ""An urn containing burnt bones was found, & in different parts of the barrow, about 50 coins of small brass, chiefly of the Lower Empire. A style, about 5 inches in length, was found."" E. Cartwright. 1830. Hist. of Arundel II, 170, in J. Dallaway, Hist. of W. Division of the Co. of Sussex  II. This seems to have been a scattered hoard.",50.886650215452185,-0.33803226149823773,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
88,623,PAS: Uley 623,260.0,402.0,AC_Excavated,hoard,excav,,683.0,0,683,1977.0,1979.0,Structure II Phase 6e. ?The large number of coins included 683 late-Roman issues? which may have derived from one or more single hoards offered up in the temple? (Woodward & Leach 1993: 65).,51.69654659102262,-2.306684359136239,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
89,624,PAS: Bowes Roman Fort 624,230.0,260.0,AC_Excavated,hoard,excav,,6.0,0,6,1966.0,1967.0,"Group of 6 coins (silvered antonini) stuck together into 'a column', with a 7th found close by, found in topsoil just outside of apse of bath house in commander's praetorium in Bowes Roman fort, excav. by Hartley &amp; Frere in 1966-67. Latest coin an issue of Constantinus II of AD 332. Coins may have been originally wrapped in linen (in Shotter's coin report). Topsoil above a rubble layer containing pottery, wall plaster, iron nails &amp; building stone, but no other topsoil finds mentioned. Frere, S.S. and Fritts, R.L. 2009. Excavations at Bowes and Lease Rigg Roman Forts. Yorkshire Archaeological Report No. 6, pp. 39. Fort on slightly flattened area of gentle S facing slope, with S facing slope of a ridge behind, and ground sloping away to W, S & E. A spring 400m to N, & River Greta c. 250m to S, also many springs opposite on S side of river.",54.51603440155586,-2.0129423284256216,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
90,625,PAS: Dummer 625,260.0,402.0,AC_Excavated,hoard,excav,,106.0,0,106,1969.0,1969.0,"Roman settlement site excav. in 1969, poss. ahead of construction of M3 motorway. Site revealed refuse pits, ditches & a roundhouse. There were finds of pottery, animal bone & a hoard of 106 coins, mostly late 3rd - late 4th century AD.",51.2067432904632,-1.1811560183823562,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
91,626,PAS: Twyn y Parc 626,260.0,350.0,AC_Excavated,hoard,excav,,1.0,0,1,1936.0,1939.0,"In late 1930s, Meyrick undertook small-scale excavation at Twyn y Parc promontory fort on Anglesey, just inside rampart on NE side. Finds incl. a sherd of mortarium, an iron spearhead, & a group of late 3rd & early 4th C. coins referred to as a hoard. Hughes, H.H. 1939. Twyn y Parc. Archaeol. Cambrensis 94: 98-9.",53.15633524745416,-4.442080588734397,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
92,632,PAS: Richborough 632,375.0,392.0,AC_Excavated,hoard,excav,,12.0,12,0,1937.0,1937.0,"R. Reece, following B.W. Pearce's manuscript & typescript lists of Roman coins found at Richborough in 1931-8 recorded ""Hoard III, 1937"". 12 coins. Reece noted no information available as to which individual coins formed this hoard. R. Reece. 1968. Research Rep. Soc. Ant. 26: 190.",51.29184177711816,1.3261149679985633,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
93,633,PAS: West Kennet 633,375.0,392.0,AC_Excavated,hoard,excav,,6.0,6,0,1962.0,1962.0,"During excav. of West Kennet long barrow, 6 Roman coins found in topsoil of facade area, scattered but in two locations. 3 coins, of Constantius II, Constans & unidentifiable of late 4th century, were found near Stone 1 of facade; 3 coins of Claudius Gothicus, Gratian & Valentinian II, were in disturbed area over & E of stone-hole 39. With exception of Claudius Gothicus coin, all mid-late 4th C. S. Piggott, The West Kennet Long Barrow (1962), 55f.; coins by M. Grant.",51.40858946821991,-1.85100099168496,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
94,657,PAS: Aitnock/ Coalhill 657,,,AC_Excavated,hoard,excav,,4.0,0,4,1918.0,,"Found during excav. of IA dun or fortified dwelling at Coalhill/ Aitknock. Site stands on watershed between Dalry & Ardrossan, close to E side of road, & on summit of a cliff which rises about 60 feet perpendicularly from the waters of Rye stream at the SW angle of Hindog Glen near Dalry in Ayrshire. To SW defended by a deep ditch & stone wall, latter nearly circular, & c. 30 feet in diameter. From within came various objects of stone, bone, charcoal, charred wheat, iron scraps, a coarse potsherd (Roman?), fragment of samian platter, 18 or 18/31, etc., and 4 Roman coins. At several parts of interior an upper black layer of occupation observed above the level debris. From centre of the black layer, however, came 4 denarii. The coins had been wrapped in some material, and were sticking together in a mass. J. Smith 1919. PSAS 53: 130-2. Also 1 sherd of samian & another RB sherd, a glass bead, quern frags., hammerstones & a stone spindle whorl, worked bone G. Macdonald 1924. PSAS 58: 327.",55.68463837789711,-4.792751282693748,lowest,PAS UK Finds,,2017-08-28 08:25:44.046252
95,658,PAS: Broch of Lingrow 658,,,AC_Excavated,hoard,excav,,4.0,0,4,1870.0,,"During excavs in different parts of outbuildings of broch there were found 4 silver Roman denarii. J. Anderson. 1883. Scotland in Pagan Times: the Iron Age, pp. 244, 244. These 6 den. may have come from a scattered hoard.",58.962455217713554,-2.984952163565061,lowest,PAS UK Finds,,2017-08-28 08:25:44.046252
96,659,"PAS: Grouville Hoard, Jersey 659",,,AC_Excavated,hoard,excav,,70000.0,0,70000,2012.0,,"New excav. hoard of IA coins. In early 2012, detectorists found 60 silver & one gold Iron Age coins, possibly minted by the Curiosolitae tribe at Saint-Malo in France. Subsequent detecting by Mead and Miles in the area of the initial find led them to discover a huge mass of Iron Age and Roman coins embedded in clay. The pair notified Jersey Heritage of the find, and in June 2012 archaeologists from the Société Jersiaise and Jersey Heritage, together with Celtic coin expert Philip de Jersey, worked to remove the clay mass of coins. The Grouville Hoard is a hoard of an estimated 70,000 late Iron Age and Roman silver coins reported in June 2012. Weight c. 75kg. Excavation of large pit containing hoard revealed evidence of timber posts, possibly from a hut, & large quantities of burnt daub, LIA & early Roman pottery. The presence of slag and furnace linings along with some coins which have been cut in half, could suggest that the coins were being melted down. Slow excavation in lab on Jersey has revealed 8+ gold torcs, 2 gold rings & a silver brooch amongst coins ? more prob. within mass. Outside UK NGR system.",53.5677988887127,-2.77513271998002,lowest,PAS UK Finds,,2017-08-28 08:25:44.046252
97,660,"PAS: Ile Agois, Jersey 660",,,AC_Excavated,hoard,excav,,18.0,0,18,1975.0,1975.0,,53.5677988887127,-2.77513271998002,lowest,PAS UK Finds,,2017-08-28 08:25:44.046252
98,661,PAS: Sark 661,,,AC_Excavated,hoard,excav,,18.0,0,18,1719.0,,"Hoard of 18 Celtic & Republican coins & silver phalerae. Allen, D. 1971. Archaeologia (2nd Series) 103: 1-31; NC 1968. Recent excavations by Cunliffe. Discovered in 1719.  William Tanquerel, Henry de Carteret, Pierre de Carteret, Philippe Guille & Nicollas Guille appeared before the Seneschal, & ordered to yield up to the Seigneur ?all such treasure as they have found in the ground in making a bank in an enclosed field commonly called ?la voroque? belonging to the said Tanquerel. After having been sworn in, have declared   all five with a single voice   that they found there thirteen  pieces of beaten metal, round as if they could have been plates,  but of different sizes, and one long piece in the shape of a fish, and one little ingot weighing about two ounces, which was a yellow colour and all pitted, and eighteen little pieces of  money.? 18 silver coins (17 Celtic, 1 Roman), 1 silver-gilt mount in shape of dolphin/fish, 13 silver or silver-gilt discs (phalerae), & 1 ?shapeless yellow lump? (amber?). Deposited c. 40-30 BC (at earliest) at end of 1st century BC, or early 1st century AD at latest.  Outside UK NGR system.",53.4496509500256,-2.25772736482736,lowest,PAS UK Finds,,2017-08-28 08:25:44.046252
99,710,PAS: Hemingstone 710,,,EG_IARCH,hoard,,,6.0,0,6,1948.0,,"HER record (from Milne 1948, 38) of six ""semi-autonomous"" Greek bronze coins: two of Athens, one each of Aegina, Melos, Carteia and Boeotia. No further information on context.",52.13345095673343,1.1400308048965013,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
100,951,PAS: Southbourne 951,323.0,361.0,EG_IARCH,hoard,,,8.0,2,6,1913.0,1913.0,"De Jersey writes:""On the index card for CCI 79.0098, Melinda Mays refers to a letter of 14 June 1913 from G.F. Hill, in the Red House Museum archives, mentioning the discovery of that coin ""in a broken pot not preserved, with a Constantius and 6 SW British type"". If the association with the Roman coin is correct then this might be better regarded as a Romano-British deposit. It is possible that one of the other coins was CCI 79.0225, a struck bronze stater (ABC 2175) found by Mr Pester at Pokesdown Cliffs, Southbourne, in 1912 (Haselgrove 1984, 137), but the precise location of the find is not certain; it is tempting to think that it may have been made at Hengistbury, just two kilometres east of Southbourne.""",50.718436477194224,-1.7888860971586646,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
101,959,PAS: North West Norfolk 959,43.0,402.0,EG_IARCH,hoard,,,1.0,0,1,2003.0,2006.0,Preliminary record for the material derived from recent Treasure cases from 2003 to 2007. This includes a mixture of Iron Age and Roman coins and artefacts and presumably includes several hoards within the group.The material is to be published by the British Museum.Treasure numbers associated with this hoard: 2003 T169; 2005 T487; 2007 T695,52.8843861457514,0.49685689853534143,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
102,989,PAS: Rushford 989,,,EG_IARCH,hoard,,,1.0,0,1,1910.0,1930.0,"De Jersey (2015): ""Chadburn (2006, hoard 12) notes that the Norfolk SMR (15843) has a record of ""a grey pot containing hundreds of small silver coins"", found between 1910 and 1930 to the south of the village of Rushford. Rushford is about two kilometres south of Brettenham (175), where there have been a number of finds of Iron Age coinage. This might be an otherwise unrecorded Iron Age hoard.""",52.3843604537631,0.8197785373878662,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
103,990,PAS: Liddington 990,,,EG_IARCH,hoard,,,5.0,5,0,1887.0,1887.0,"De Jersey (2015) writes:""""A labourer, while digging near Liddington Camp in May, 1887, dug up three gold British coins and sold them in London for 10s., 10s. 6d., and 12s.; not long afterwards another labourer found two or three gold coins near the same spot, but was forced to give them up to the landowner, who obtained information about them.Brooke 1888, 146""Robinson (1975, 6 n.3) has drawn attention to this account by J.W. Brooke, in the Report of the Marlborough College Natural History Society. No further detail is known.""",51.515840034981736,-1.700199279391942,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
104,991,PAS: Godmanchester 991,230.0,300.0,EG_IARCH,hoard,,,100.0,100,0,,,c.100 bronze radiates from unknown location reported at metal detector club meeting.,52.3193218706447,-0.175002507737271,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
105,1037,PAS: Bembridge 1037,161.0,192.0,EG_IARCH,hoard,,,27.0,27,0,1985.0,1985.0,"Robertson 2000, 55 no. 270:""""26 Roman imperial bronzes, all extremely worn, were found with the aid of a metal detector in 1985. The coins are mostly second century and made of orichalchum; they may represent the remains of a hoard.""There were 21 sest. (of which, however, 8 may have been much worn dup.), 4 dup., and 1 As:Sest. Dup. As TOTALDomitian 1 1Nerva 1 1Trajan or Hadrian 1 1Hadrian 1 1Antoninus Pius 3 3Faustina I (deified?) 2 2Faustina II 1 1Faustina II (?) 3 3 Marcus or Commodus 1 1uncertain 8 4(?) 1221 4 1 26(1 dup.?)(2 dup.?)(5 dup.?)-I.A. Carradice, in CHRB VI, BM Occas. Paper 58 (1986), 37, wts.""",50.697066272899846,-1.0866993606911557,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
106,1038,PAS: Freshwater 1038,161.0,192.0,EG_IARCH,hoard,,,17.0,17,0,2009.0,2009.0,17 sestertii/dup/asses to late Antonine period. NC 2010.Treasure numbers associated with this hoard: 2009 T366Other PAS records associated with this hoard: IOW-2278E5,50.69338292345866,-1.5256649348809932,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
107,1039,PAS: Polesworth 1039,145.0,176.0,EG_IARCH,hoard,,,1.0,1,0,1849.0,1849.0,"Robertson 2000, 56-57 no. 277:""10 May 1849""Mr. Wright exhibited some denarii, found on the property of the Earl of Beauchamp at Hall End, Polesworth, Warwickshire - a portion, it was stated, of a large hoard recently ploughed up. Those received by Mr. Wright were of Vespasian, Hadrian, Pius, and Faustina Junior. Every exertion was used to obtain an inspection of the bulk, but without success.""-JBAA, IV (1849), 151""",52.59722267461306,-1.6323483130352916,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
108,1040,PAS: Brading 1040,138.0,192.0,EG_IARCH,hoard,,,20.0,20,0,2003.0,2010.0,"20 sestertii/dup/asses, to Antonine period. BNJ 2012, 23.Treasure numbers associated with this hoard: 2011 T181Other PAS records associated with this hoard: IOW-CBEB57",50.67980382160504,-1.1589503421363547,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
109,1041,PAS: Wanborough(?) 1041,138.0,192.0,EG_IARCH,hoard,,,22.0,1,21,1888.0,1888.0,"Robertson 2000, 75 no. 354:""""A concealed hoard of 22 aurei of 'Nero, Hadrian and the Antonines' found c. 1888 and shown in secrecy to A.D. Passmore as a boy. Passmore believed that the hoard was from Wanborough/Durocornovium, but this is of course, far from certain.""-P.H. Robinson in Wilts. Arch. and Nat. Hist. Bi-annual Bull., Autumn 1977From A.D.Passmore (omitting Nero), Notebook in W.A.N.H.S. Library, and The Roman Road from Caerleon to Silchester (1948), 3""",51.536552448477885,-1.7130393054869,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
110,1042,PAS: Heddon-on-the-Wall 1042,138.0,180.0,EG_IARCH,hoard,,,3.0,1,2,1795.0,1795.0,"NMR record of a cairn containing two stone coffins on Turpin's Hill, in one of which in 1795 were found two urns and copper alloy coins of the first to second century.",55.01129953305954,-1.8310942378864203,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
111,1043,PAS: Northamptonshire 1043,138.0,180.0,EG_IARCH,hoard,,,3.0,2,1,1800.0,1845.0,"Robertson 2000, 56 no. 273:""""The coin [i.e. a large brass of Antoninus Pius] was found, some years since, with others, of Pius, the Faustinae, &amp;c., in a vase in the county of Northampton.""-NC, 1845, Proc., 5At the British Archaeological Association's Second Congress, at Winchester in 1845, there was exhibited by J. Newington Hughes: ""a large brass coin of Antoninus Pius: reverse, BRITANNIA. A figure seated, holding a standard and spear; behind the figure a shield. It is in the finest condition, and was discovered with other large brass coins, and a pair of silver ornamented bracelets, in Northamptonshire.""-Winchester Volume, 1845, 473""",52.2889661919374,-2.24160775262852,lower,PAS UK Finds,,2017-08-28 08:25:44.046252
112,1044,PAS: Carlisle 1044,138.0,180.0,EG_IARCH,hoard,,,1.0,1,0,1829.0,1829.0,"Robertson 2000, 37-38 no. 188:""Re. the Roman Cemeteries of Luguvallium:""On Thursday, July 2nd, 1829, a fall of earth took place on the east side of the new cutting through Gallows Hill..[...text omitted, see note below](c) ""About a fortnight later [i.e. than 29 Sept.], a glass bottle, much broken, was found, with lettering on it; and also a large number of silver coins - one account says several hundred, the other a small urn, full of silver coins; many of these were in good condition, but they were dispersed without their dates or legends being recorded, except that one was a Faustina. It is possible that some of the coins and other relics may be in the Morton Collection of local antiquities, given by Mr. Robert Ferguson to the Museum in Tullie House, Carlisle. The Morton Collection had incorporated with it a collection both of coins and other relics, made by the late Mr. Christopher Hodgson (brother of the historian of Northumberland) who, as county surveyor, was connected with the cutting of the road through Gallows Hill.""(Footnote: ""It was found on the eastern side of the road, 4? feet below the surface, at the highest part of the hill, about 15 feet from the late hedge, and nearly opposite the spot where the milestone stood.""Chancellor Ferguson, loc. cit., 367f.; from Carlisle Patroit, 23 Oct. 1829, and Carlisle Journal, 19 Dec. 1829Finds (a) and (b) [no. 1723] may not be regarded as hoards in the strictest sense.Find (c) [no. 200] was certainly a hoard.""",54.88356443922986,-2.919622279225073,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
113,1105,PAS: Gedney 1105,138.0,402.0,EG_IARCH,hoard,,,1.0,0,1,1720.0,1724.0,"Robertson 2000, 46 no. 222:""""To Maurice Johnson.At Gedney hill several Roman coyns have been found, some of Antoninus are in your collection. In the same hamlet about two mile north of Southea bank is a pasture call'd the high doles, being a square doubly moted, where antient foundations have been dug up and some Roman coyns.""-W. Stukeley, Itin. Cur. (1724), 11C.W. Phillips ed., The Fenland in Roman Times (1970), 303 gave the grid ref. as [...], noted that the hoard was recorded in a letter from J. Britain, 1723, to Maurice Johnson, as above (in the Spalding Gentlemen's Society Ms.), and added ""Johnson, in a footnote to the letter, attributes the coins, then in his collection, to Gallienus to Theodosius II.""Including ""Antoninus"" (or Theodosius, or later)""",52.6891182494617,-0.018890684483212253,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
114,1149,PAS: Bath (Lansdown) 1149,383.0,402.0,EG_IARCH,hoard,,,1.0,1,0,1905.0,1905.0,"""Mrs. D.P. Dobson, Arch. of Somerset (1931), 154, attributed a hoard, containing a coin of Arcadius, to Lansdown, Bath, but the coins found at Lansdown constituted, not a hoard, but a site find.T.S. Bush, in PSA, (2), XXII (1907-9), 34; and JBAA, n.s., XII (1906), 289; giving date of discovery as 1905; and XIII (1907), 112, 251"" Robertson 2000, 1495A",51.43013504871079,-2.3955165482379703,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
115,1320,PAS: Redford 1320,333.0,361.0,EG_IARCH,hoard,,,1800.0,0,1800,1855.0,1855.0,"Robertson 2000, 279 no. 1175:""At Redford, ""the reservoir of this spring was being cleared out in the autumn of 1855, when in the bank, and a short distance from the surface of the ground, a mass of small coins was discovered, loosely adherent with their own rust, and ranged in the manner of rouleaux, as if they had been packed in a box which was rotted away. They were found to be 1800 in number, all of third brass, and some of them in good preservation. They were sent to the British Museum for inspection and to be catalogued, and a few were retained to enrich the cabinet of that institution.""Then came a list of emperors represented, as follows: Gallienus, Claudius II, Tetricus I and II, Constantine I, Licinius, Crispus, Constantine II, Constantius (II?), Helena, Fausta and Constans.-P.J. Martin, in Sussex Arch. Coll., XI (1859), 140-W. Figg, in Sussex Arch. Coll., VIII (1856), 277, gave the exact date of discovery as 23 Sept. 1855.The coins of Gallienus, Claudius II and the Tetrici must have been ant.It has not been possible to trace any coins from this hoard in the British Museum. Sussex Archaeological Collections states that they were returned.""",50.934639521845284,-0.48077611974926976,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
116,1346,PAS: Coombe Neville 1346,306.0,337.0,EG_IARCH,hoard,,,1.0,1,0,1724.0,1724.0,"Robertson 2000, 251 no. 1046:""""At Combe-Nevil (a seat of the Harvey's) and a little distance from the Thames, have been found Coins and Medals of several of the Roman Emperors, especially of Diocletian, the Maximian's, Maximus, Constantine the Great, &amp;c.""-J. Pointer, Britannia Romana (1724), 38-Gough's Camden (1789), I, 176, recorded what is presumably the same find: ""Another [i.e. urn] full of coins of the lower empire was dug up in a gravel pit within a mile of the town at the end of Combe lane leading to Combe Nevill.""The authority for this was said to be J. Horsley, but a reference to the find in Horsley's works has not been traced.The coins were apparently folles and small AE. ""Maximus"" should presumably be Maximinus.""",51.417461743639805,-0.26132655720895814,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
117,1347,PAS: Llanymynech 1347,306.0,337.0,EG_IARCH,hoard,,,1.0,0,1,1815.0,1815.0,"Robertson 2000, 253 no. 1061:""""A number of Roman coins of Constantine were found in the earth which was washed down the side of the hill some years ago.""-W.T. Watkin, in Shrops. A.J. II (1879), 353-VCH Shrops., I (1908), 266, gave the date of discovery as about 1815.The coins were probably AE.Including Constantine (I?)""",52.79047471322564,-3.0987824955207266,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
118,1352,PAS: Barnton 1352,306.0,337.0,EG_IARCH,hoard,,,2.0,2,0,1878.0,1878.0,Two 'denarii' of Constantine I mentioned as having been found in a pot along with others.,53.270688643376566,-2.5562524603806334,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
119,1353,PAS: North Littleton 1353,306.0,337.0,EG_IARCH,hoard,,,12.0,0,12,1920.0,1929.0,"Robertson 2000, 253 no. 1064:""The hoard ""was discovered in the 1920's by Mr Sid Cook while digging asparagus beds in the area of Cleeve Hill, North Littleton, Worcs. The hoard consisted of about one dozen low value Roman coins in a coarse ware pot. The coins were identified by the British Museum, then returned to the finder and have since been lost. Some of the coins are believed to have been of the Emperor Constantine but nothing precise is known about them.""-Letters, Feb. and March 1981, from B. Watson, EveshamIncluding Constantine (I?)""",52.12755890751592,-1.8918578129314778,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
120,1354,PAS: Holbrook 1354,307.0,337.0,EG_IARCH,hoard,,,1.0,0,1,1841.0,1841.0,"Robertson 2000, 243-244 no. 1005:""""Discovery of Ancient Coins - last week, a boy tending sheep in the marshes of Holbrook, close to the River Stour, discovered a large quantity of brass coins, slightly covered by the sand and shingle on the shore of the river. The coins, which bear the names of Dioclesian, Maximian, Constantine I, Constans and Constantius, are of the middle size and in fine preservation.""-Ipswich Journal, 20 March 1841-Followed by NC, 1841 Miscellanea, 63f.""Four third brass were found at Holbrook, on the bank of the Stour.Those found at Holbrook are - 1. Maximinus Daza, struck at Tr[e]ves (IMP MAXIMINVS P F AVG/GENIO POP ROM) 2. Constantine the Great, struck at Tr[e]ves (CONSTANTINVS P F AVG/S P Q R OPTIMO PRINCIPI Three standards) 3. The same Emperor, struck at London (CONSTANTINVS AVG/SOLI INVICTO COMITI) 4. A different mintage of the same coin.""-Proc. Suff. Inst. Arch., I (1853), 151-Coins ""of the middle size"" seem likely to have been large folles.""",51.96210854689929,1.1571519687037808,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
121,1355,PAS: Dunster Park 1355,306.0,337.0,EG_IARCH,hoard,,,1.0,2,-1,1863.0,1863.0,"Robertson 2000, 251 no. 1044:""""In Local Museum Roman Coins Found in Dunster Park"".-Proc. Somerset Arch. and Nat. Hist. Soc. XXXV (1890) (1), 47-""'Small copper coins of Maximian and Constantine found about 1863 concealed under a stone in a gully in the park, near the Old Carhampton road' now apud Mr. Luttrell (Note from Sir Henry Maxwell Lyte).""-VCH Somerset, I (1906), 362-It is possible that other emperors were represented besides Maximian and Constantine.""",51.168295422619536,-3.4459725848712783,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
122,1356,PAS: Morley St. Botolph 1356,308.0,337.0,EG_IARCH,hoard,,,1.0,1,0,1847.0,1847.0,"Robertson 2000, 248 no. 1021: "" ""A labourer was digging an under-drain and a number of coins fell out of the soil, about one foot below the present surface: many of these are now in my possession. They are brass Roman coins most of Constantine, some of Licinius, and others in which nothing can be deciphered. Indeed they were in such a state of decomposition that many crumbled into dust in the act of removing. Nothing but a very black earth could be discovered near them; which leads to the supposition that they were enclosed in a wooden and not an earthen vessel. I find from an old labourer that a mound is recollected on the spot, which extended for some considerable distance until cut through by the turnpike road: and that it was laid flat at the time of the enclosure of the parish in 1816.""-Letter from Rev. C. B. Cooper, Morley St. Botolph, 3 March 1847 -Quoted in Norfolk Arch., II (1849), 3971 or 2 coins in Norwich Castle Museum""",53.7491445778981,-1.60226667357623,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
123,1357,PAS: Vaynor 1357,307.0,337.0,EG_IARCH,hoard,,,7.0,3,4,1945.0,1945.0,"Robertson 2000, 252 no. 1051:""""A hoard of seven bronze coins was found in Vaenor (Brecknock) early in 1945, of which three surviving coins are folles of Maximinus II Daia (AD 305-313), Maxentius (306-312), and Constantine I (307-337) respectively.""-JRS, XXXVI (1946), 133; from V.E. Nash-Williams.""",51.78323455163506,-3.3814706737567377,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
124,1358,PAS: Cringleford 1358,306.0,337.0,EG_IARCH,hoard,,,100.0,0,100,1842.0,1842.0,"Robertson 2000, 251 no. 1041: "" ""In January several bones, and about 100 small brass Roman coins, chiefly of Constantine the Great, were dug up near Cringleford Hall.""-Norwich Guide (1842), 42""",52.5986319992429,1.232296355177792,highest,PAS UK Finds,,2017-08-28 08:25:44.046252
